Date,BOVA11.SA,SMAL11.SA,IVVB11.SA,PETR4.SA,VALE3.SA,ITUB4.SA,SPY,QQQ,IWM,EEM,GLD,TLT,BTC-USD,ETH-USD,BNB-USD,SOL-USD,ADA-USD
2023-01-19,109.11000061035156,96.72000122070312,222.5,15.114645957946777,73.5076675415039,20.03653335571289,374.69012451171875,270.6251525878906,175.89825439453125,38.71418380737305,179.88999938964844,96.65644073486328,21086.79296875,1552.5565185546875,294.8522033691406,21.42676544189453,0.3390989899635315
2023-01-20,108.44999694824219,97.55000305175781,228.10000610351562,15.394869804382324,73.7037124633789,19.682092666625977,381.670166015625,278.0313415527344,178.79701232910156,39.307613372802734,179.2899932861328,95.08953094482422,22676.552734375,1659.754150390625,304.9731750488281,25.54827117919922,0.3645859956741333
2023-01-21,,,,,,,,,,,,,22777.625,1627.1181640625,299.26116943359375,24.627838134765625,0.3690260052680969
2023-01-22,,,,,,,,,,,,,22720.416015625,1628.382080078125,303.04644775390625,24.232789993286133,0.37659400701522827
2023-01-23,107.9000015258789,96.44999694824219,230.5500030517578,15.640067100524902,73.94680786132812,19.078807830810547,386.2496643066406,284.2080078125,181.00979614257812,39.59019470214844,179.6300048828125,94.6418228149414,22934.431640625,1628.2510986328125,305.50408935546875,24.357807159423828,0.3755039870738983
2023-01-24,109.43000030517578,98.26000213623047,227.60000610351562,15.529144287109375,74.73095703125,19.252260208129883,385.83514404296875,283.6277770996094,180.62330627441406,39.61846160888672,180.27999877929688,96.00276947021484,22636.46875,1556.604248046875,300.6123352050781,22.795673370361328,0.3592970073223114
2023-01-25,110.6500015258789,99.19999694824219,224.6999969482422,15.72763442993164,75.43671417236328,19.32012939453125,385.9797668457031,282.9983215332031,181.12576293945312,39.656131744384766,181.11000061035156,96.235595703125,23117.859375,1611.7110595703125,307.3076477050781,24.57144546508789,0.3734099864959717
2023-01-26,110.41999816894531,99.33999633789062,226.9499969482422,15.324811935424805,76.84821319580078,19.207012176513672,390.2218322753906,288.5159912109375,182.19830322265625,40.03291320800781,179.47000122070312,95.78792572021484,23032.77734375,1603.10595703125,304.8665466308594,24.350696563720703,0.38005900382995605
2023-01-27,108.4000015258789,97.9000015258789,229.55999755859375,14.95701789855957,74.74665069580078,18.799793243408203,391.1184387207031,291.38800048828125,183.1838836669922,39.844520568847656,179.22000122070312,95.54615020751953,23078.728515625,1598.156494140625,308.12310791015625,24.40785789489746,0.3889789879322052
2023-01-28,,,,,,,,,,,,,23031.08984375,1572.43505859375,306.24432373046875,23.981801986694336,0.38235101103782654
2023-01-29,,,,,,,,,,,,,23774.56640625,1646.1556396484375,317.3362121582031,26.132387161254883,0.39631301164627075
2023-01-30,108.69999694824219,97.5999984741211,227.0,15.03291130065918,74.48004150390625,18.807336807250977,386.2111511230469,285.49652099609375,180.63296508789062,39.04386520385742,178.75999450683594,95.19694519042969,22840.138671875,1567.3265380859375,307.0688781738281,23.946321487426758,0.37251099944114685
2023-01-31,109.83999633789062,99.44000244140625,228.1999969482422,15.219725608825684,74.11148071289062,19.101442337036133,391.8897399902344,289.77496337890625,185.01979064941406,38.95909118652344,179.41000366210938,95.95803833007812,23139.283203125,1586.535400390625,312.3610534667969,23.952547073364258,0.3909260034561157
2023-02-01,108.4000015258789,99.6500015258789,230.0,15.009557723999023,73.2881088256836,18.850635528564453,396.0546875,295.97137451171875,187.92823791503906,39.439483642578125,181.6699981689453,97.11153411865234,23723.76953125,1641.792724609375,317.47259521484375,24.993358612060547,0.3972429931163788
2023-02-02,106.30000305175781,98.37000274658203,231.4199981689453,14.314835548400879,69.9005126953125,19.024202346801758,401.82000732421875,306.5937194824219,191.6290283203125,39.20399475097656,177.89999389648438,97.23722076416016,23471.87109375,1643.2415771484375,323.34979248046875,24.265058517456055,0.39756301045417786
2023-02-03,104.87000274658203,95.5999984741211,239.0,14.472461700439453,69.75151062011719,18.956287384033203,397.5489807128906,301.14483642578125,190.34388732910156,38.50695037841797,173.4600067138672,95.78298950195312,23449.322265625,1664.74560546875,332.2686767578125,24.680896759033203,0.40433600544929504
2023-02-04,,,,,,,,,,,,,23331.84765625,1667.0592041015625,330.6170959472656,24.317745208740234,0.399726003408432
2023-02-05,,,,,,,,,,,,,22955.666015625,1631.6458740234375,327.8693542480469,23.493438720703125,0.3924719989299774
2023-02-06,105.25,95.0,233.10000610351562,15.05042552947998,68.88108825683594,18.963825225830078,395.1195373535156,298.59747314453125,187.59005737304688,37.9417839050293,173.82000732421875,95.07381439208984,22760.109375,1616.2470703125,324.6271667480469,22.706388473510742,0.38242098689079285
2023-02-07,104.0999984741211,94.0,239.4199981689453,14.95701789855957,69.33590698242188,18.526142120361328,400.2870788574219,304.78399658203125,188.98147583007812,38.092491149902344,173.97999572753906,94.3107681274414,23264.291015625,1672.0035400390625,333.2278747558594,23.861356735229492,0.39921000599861145
2023-02-08,106.33999633789062,94.80000305175781,235.6999969482422,15.208051681518555,69.57115173339844,20.058046340942383,395.9100341796875,299.3646240234375,186.21792602539062,38.0453987121582,174.41000366210938,94.75961303710938,22939.3984375,1650.716796875,328.0886535644531,23.192670822143555,0.3940330147743225
2023-02-09,104.44000244140625,92.30000305175781,236.0,15.137993812561035,69.31238555908203,19.55998992919922,392.4778747558594,296.7188720703125,183.52207946777344,38.224369049072266,173.02999877929688,93.8619384765625,21819.0390625,1546.438232421875,305.9604187011719,20.45212745666504,0.36253100633621216
2023-02-10,104.75,92.1500015258789,231.0,15.599196434020996,68.0655517578125,19.46942901611328,393.3937072753906,294.77142333984375,183.88926696777344,37.85700225830078,173.36000061035156,92.8116455078125,21651.18359375,1514.869140625,305.9541320800781,20.130109786987305,0.3586350083351135
2023-02-11,,,,,,,,,,,,,21870.875,1539.9267578125,310.61602783203125,20.830095291137695,0.36920198798179626
2023-02-12,,,,,,,,,,,,,21788.203125,1515.03369140625,312.9296569824219,21.489978790283203,0.36429598927497864
2023-02-13,105.47000122070312,92.6500015258789,235.5,15.645901679992676,67.9949951171875,20.15614891052246,398.0118103027344,299.49249267578125,186.1020050048828,38.16785430908203,172.47999572753906,93.59265899658203,21808.1015625,1507.1658935546875,294.475341796875,20.79010009765625,0.35962700843811035
